timestamp,ip_address,http_method,endpoint,status_code,bytes_sent,response_time_ms,user_agent,requests_per_minute,failed_auth_count,is_known_bad_ip,anomaly_type,label
2024-01-03 08:55:00,69.243.250.21,POST,/products,200,48984,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 09:01:23,243.197.41.74,GET,/index.html,200,11427,173,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,13,0,0,normal,0
2024-01-03 09:01:33,104.104.127.194,GET,/robots.txt,200,26289,86,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,4,0,0,normal,0
2024-01-03 09:02:10,132.75.159.64,GET,/blog,200,22095,371,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 09:03:45,25.114.229.33,POST,/,200,22897,357,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,3,0,0,normal,0
2024-01-03 09:08:21,114.207.178.47,GET,/api/v1/products,200,7560,233,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 09:11:38,165.161.200.53,POST,/images/banner.png,200,7918,298,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 09:11:48,73.23.160.187,GET,/images/banner.png,301,9375,271,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,5,0,0,normal,0
2024-01-03 09:19:06,223.168.184.183,GET,/static/js/app.js,404,38820,264,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,6,0,0,normal,0
2024-01-03 09:19:26,128.252.65.11,POST,/blog,200,2155,99,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 09:32:51,159.222.40.137,POST,/api/v1/users,304,40859,433,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 09:34:23,220.100.193.49,GET,/about,200,639,258,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,9,0,0,normal,0
2024-01-03 09:39:18,91.240.118.172,POST,/login,401,466,174,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,271,59,1,auth_brute_force,1
2024-01-03 09:39:35,10.76.236.164,GET,/api/v1/users,404,2301,460,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,14,0,0,normal,0
2024-01-03 09:41:02,134.141.15.112,POST,/docs,301,47088,72,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 09:43:33,36.166.31.9,GET,/blog,404,35635,242,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 09:48:13,119.177.58.200,GET,/login,200,49622,47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 09:49:28,124.190.213.104,GET,/images/banner.png,404,28648,410,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,5,0,0,normal,0
2024-01-03 09:49:41,229.44.210.109,GET,/api/v1/orders,200,39373,362,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 09:58:21,35.154.193.209,DELETE,/products,200,39102,297,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,10,0,0,normal,0
2024-01-03 10:01:32,167.123.99.62,GET,/api/v1/products,200,19210,98,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,13,0,0,normal,0
2024-01-03 10:07:05,244.135.159.157,GET,/,200,47281,339,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,13,0,0,normal,0
2024-01-03 10:10:15,18.70.149.11,HEAD,/login,200,9843,216,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,6,0,0,normal,0
2024-01-03 10:15:32,103.75.190.5,POST,/api/v1/auth/login,403,239,139,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,162,25,1,auth_brute_force,1
2024-01-03 10:16:52,55.143.234.225,GET,/dashboard,404,46780,494,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 10:18:05,184.212.220.152,POST,/contact,200,31521,464,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 10:20:51,178.207.142.40,POST,/dashboard,200,8399,352,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,8,0,0,normal,0
2024-01-03 10:22:15,110.102.85.124,GET,/images/banner.png,200,28908,319,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,6,0,0,normal,0
2024-01-03 10:22:17,175.140.119.190,POST,/logout,304,32205,382,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 10:26:14,103.75.190.5,GET,/admin/login,403,74497,30,curl/7.68.0,197,12,1,network_intrusion,1
2024-01-03 10:27:48,156.206.244.127,GET,/dashboard,404,30376,347,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,6,0,0,normal,0
2024-01-03 10:28:20,238.59.133.182,GET,/robots.txt,200,37192,121,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0,0,normal,0
2024-01-03 10:29:32,121.236.2.75,POST,/server-status,200,9361,70,Go-http-client/1.1,34,2,0,unusual_process_activity,1
2024-01-03 10:30:21,196.39.224.208,GET,/login,200,35647,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,0,0,normal,0
2024-01-03 10:31:13,199.236.217.209,GET,/static/js/app.js,301,37635,457,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0,0,normal,0
2024-01-03 10:31:40,15.163.77.61,GET,/products,304,21179,368,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,3,0,0,normal,0
2024-01-03 10:35:17,222.37.21.7,GET,/static/js/app.js,200,25625,104,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,9,0,0,normal,0
2024-01-03 10:36:17,64.104.120.160,GET,/docs,200,19903,316,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,7,0,0,normal,0
2024-01-03 10:37:31,56.33.243.82,GET,/logout,200,25256,297,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 10:43:35,103.75.190.5,POST,/login,403,434,78,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,175,64,1,auth_brute_force,1
2024-01-03 10:44:09,100.91.167.136,GET,/products,200,30685,248,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,11,0,0,normal,0
2024-01-03 10:51:04,15.103.133.61,GET,/index.html,200,48574,35,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 10:54:29,105.223.69.194,GET,/favicon.ico,200,16110,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 11:00:51,133.218.15.191,GET,/api/v1/users,301,39024,44,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,3,0,0,normal,0
2024-01-03 11:10:21,216.205.70.117,GET,/images/banner.png,200,49868,274,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,1,0,0,normal,0
2024-01-03 11:12:49,252.154.157.224,GET,/index.html,301,24638,34,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,2,0,0,normal,0
2024-01-03 11:14:18,130.154.171.56,GET,/,200,39705,178,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,9,0,0,normal,0
2024-01-03 11:15:15,196.39.48.115,GET,/login,404,35867,497,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 11:16:45,9.251.171.153,GET,/docs,404,31086,375,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 11:17:34,101.141.21.146,GET,/robots.txt,404,33958,352,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 11:18:17,194.20.116.170,GET,/about,304,47780,140,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,1,0,0,normal,0
2024-01-03 11:20:35,17.89.52.141,POST,/static/js/app.js,301,1079,164,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 11:26:14,177.233.37.207,GET,/index.html,200,37806,246,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 11:28:20,172.86.19.49,GET,/static/js/app.js,304,48799,142,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 11:29:31,125.136.64.171,GET,/api/v1/products,304,18237,386,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,13,0,0,normal,0
2024-01-03 11:30:04,228.70.118.193,PUT,/,404,38478,32,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,9,0,0,normal,0
2024-01-03 11:30:19,47.69.143.102,GET,/,200,17428,418,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 11:31:12,168.122.82.214,GET,/api/v1/products,200,24154,240,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,5,0,0,normal,0
2024-01-03 11:35:38,9.87.189.146,GET,/api/v1/orders,200,6418,233,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 11:39:39,197.104.155.54,GET,/,404,49486,385,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,10,0,0,normal,0
2024-01-03 11:39:51,105.96.237.41,GET,/logout,200,22828,240,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,12,0,0,normal,0
2024-01-03 11:40:04,224.96.119.43,GET,/api/v1/users,200,39599,374,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 11:40:07,9.49.233.183,GET,/robots.txt,200,35900,160,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,9,0,0,normal,0
2024-01-03 11:41:00,60.108.162.159,DELETE,/blog,503,4,28179,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0,0,service_crash_error,1
2024-01-03 11:41:28,183.93.138.116,GET,/images/banner.png,200,38928,110,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,2,0,0,normal,0
2024-01-03 11:42:14,103.75.190.5,POST,/api/v1/auth/login,401,180,137,curl/7.68.0,222,24,1,auth_brute_force,1
2024-01-03 11:42:20,194.165.16.11,GET,/cmd.php,200,4875,223,-,12,1,1,unusual_process_activity,1
2024-01-03 11:50:00,220.221.67.130,GET,/static/css/main.css,200,44258,247,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 11:51:51,167.22.106.188,POST,/api/v1/search,200,27209,407,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0,0,normal,0
2024-01-03 11:55:55,34.80.187.13,GET,/api/v1/search,200,20436,234,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,3,0,0,normal,0
2024-01-03 11:57:09,51.70.74.50,DELETE,/api/v1/orders,200,48609,99,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 12:08:53,137.119.39.70,GET,/contact,200,42822,208,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,8,0,0,normal,0
2024-01-03 12:14:18,143.172.182.195,GET,/dashboard,404,31380,356,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,2,0,0,normal,0
2024-01-03 12:20:22,116.156.31.12,GET,/api/v1/orders,200,49117,149,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,4,0,0,normal,0
2024-01-03 12:35:47,176.10.104.240,GET,/../../../etc/passwd,403,73034,844,-,76,17,1,network_intrusion,1
2024-01-03 12:37:51,37.40.206.228,POST,/index.html,304,18755,95,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 12:40:47,213.235.20.204,GET,/about,200,8164,86,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,6,0,0,normal,0
2024-01-03 12:53:20,160.88.140.170,DELETE,/api/v1/orders,500,183,16737,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0,0,service_crash_error,1
2024-01-03 12:56:17,235.222.118.181,GET,/favicon.ico,200,14485,483,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 12:56:27,94.156.97.29,GET,/docs,200,22812,437,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,7,0,0,normal,0
2024-01-03 13:00:36,197.25.147.8,GET,/docs,200,10237,319,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 13:03:32,122.87.100.236,POST,/dashboard,301,45953,333,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,11,0,0,normal,0
2024-01-03 13:04:21,154.202.142.82,GET,/,200,48663,61,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,2,0,0,normal,0
2024-01-03 13:06:15,129.218.223.3,GET,/api/v1/search,200,48790,119,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,6,0,0,normal,0
2024-01-03 13:06:55,124.122.127.79,GET,/api/v1/orders,200,8672,392,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,13,0,0,normal,0
2024-01-03 13:08:22,182.85.12.234,GET,/api/v1/orders,200,3281,118,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,1,0,0,normal,0
2024-01-03 13:08:24,48.107.229.45,POST,/favicon.ico,200,39237,354,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,5,0,0,normal,0
2024-01-03 13:10:18,66.148.21.139,GET,/static/css/main.css,200,41461,235,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,9,0,0,normal,0
2024-01-03 13:12:03,230.138.82.219,GET,/blog,404,391,351,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0,0,normal,0
2024-01-03 13:14:11,41.158.247.244,POST,/static/js/app.js,200,38368,273,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,11,0,0,normal,0
2024-01-03 13:14:16,41.200.162.110,GET,/static/js/app.js,200,39188,97,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 13:19:01,176.10.104.240,POST,/about,403,138931,911,Nikto/2.1.6,179,3,1,network_intrusion,1
2024-01-03 13:21:25,202.34.72.193,GET,/robots.txt,301,29784,31,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,3,0,0,normal,0
2024-01-03 13:26:25,23.123.95.144,POST,/about,200,16957,425,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 13:26:39,178.229.116.126,GET,/static/js/app.js,304,26912,65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 13:27:20,119.141.143.117,GET,/api/v1/orders,200,18174,293,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,10,0,0,normal,0
2024-01-03 13:31:29,152.60.10.3,GET,/favicon.ico,200,18976,139,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 13:32:30,104.62.243.119,GET,/logout,200,37000,137,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,1,0,0,normal,0
2024-01-03 13:37:00,33.222.210.130,GET,/api/v1/search,404,18096,73,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 13:38:04,170.100.5.173,POST,/,200,48487,289,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,6,0,0,normal,0
2024-01-03 13:46:31,203.8.159.147,GET,/products,404,5222,285,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 13:48:27,237.46.153.33,POST,/products,404,9967,328,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,10,0,0,normal,0
2024-01-03 13:49:47,239.5.72.9,POST,/static/css/main.css,200,38098,224,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,7,0,0,normal,0
2024-01-03 13:52:06,194.165.16.11,POST,/etc/passwd,200,83671,17,-,10,4,1,unusual_process_activity,1
2024-01-03 13:56:15,216.114.40.206,GET,/favicon.ico,304,36784,45,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 13:57:58,45.142.212.100,POST,/api/v1/auth/login,401,474,119,curl/7.68.0,203,55,1,auth_brute_force,1
2024-01-03 13:58:46,176.3.12.120,POST,/blog,301,37462,454,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 14:00:27,227.105.147.170,GET,/static/css/main.css,200,36804,473,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 14:01:30,197.195.22.140,GET,/blog,200,16544,354,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 14:01:55,29.79.218.149,POST,/api/v1/products,200,28206,284,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 14:03:20,172.26.92.57,GET,/index.html,200,312,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 14:06:22,237.141.111.187,GET,/login,304,19289,81,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,11,0,0,normal,0
2024-01-03 14:11:13,17.55.73.201,POST,/blog,200,27976,463,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,2,0,0,normal,0
2024-01-03 14:11:24,146.232.204.235,GET,/static/js/app.js,200,8682,404,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 14:13:43,169.56.25.181,GET,/api/v1/orders,301,46866,313,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 14:17:48,189.205.128.197,POST,/docs,200,17560,291,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 14:18:49,67.112.150.212,POST,/favicon.ico,404,37052,281,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 14:28:06,9.80.40.218,GET,/logout,304,10449,155,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 14:30:07,16.166.92.201,HEAD,/login,200,15042,194,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 14:30:42,159.215.125.14,HEAD,/favicon.ico,200,1364,97,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,13,0,0,normal,0
2024-01-03 14:31:19,67.75.189.64,GET,/logout,301,39897,120,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 14:32:00,45.2.217.62,GET,/,200,10236,310,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,4,0,0,normal,0
2024-01-03 14:32:16,52.88.203.150,HEAD,/static/css/main.css,200,9551,31,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,14,0,0,normal,0
2024-01-03 14:32:39,51.69.119.106,GET,/api/v1/search,200,29707,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0,0,normal,0
2024-01-03 14:37:22,191.246.25.105,POST,/dashboard,200,23517,82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,3,0,0,normal,0
2024-01-03 14:41:42,96.32.194.109,GET,/dashboard,200,27052,451,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 14:41:44,22.7.245.106,GET,/about,200,11552,402,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,7,0,0,normal,0
2024-01-03 14:48:03,75.249.224.238,GET,/index.html,304,2024,337,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,9,0,0,normal,0
2024-01-03 14:55:41,91.240.118.172,POST,/login,403,243,159,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,183,40,1,auth_brute_force,1
2024-01-03 14:56:43,173.97.207.152,GET,/logout,200,38334,416,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,13,0,0,normal,0
2024-01-03 14:58:10,119.186.83.91,GET,/favicon.ico,200,5685,118,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 15:01:27,38.226.55.147,GET,/logout,200,46839,200,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,1,0,0,normal,0
2024-01-03 15:02:00,210.152.214.203,GET,/api/v1/users,200,1896,435,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,1,0,0,normal,0
2024-01-03 15:03:14,178.80.128.117,GET,/index.html,301,38548,211,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 15:06:53,187.206.142.42,GET,/favicon.ico,304,18483,279,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,8,0,0,normal,0
2024-01-03 15:06:56,157.22.185.13,POST,/.env,200,52679,141,sqlmap/1.7.2#stable (https://sqlmap.org),39,2,0,unusual_process_activity,1
2024-01-03 15:14:28,26.205.79.70,GET,/logout,200,28352,113,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,1,0,0,normal,0
2024-01-03 15:14:35,1.6.48.193,HEAD,/dashboard,503,121,13723,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,1,0,0,service_crash_error,1
2024-01-03 15:15:51,81.168.247.2,GET,/robots.txt,200,29228,132,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 15:23:12,75.201.193.198,GET,/logout,200,33443,267,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,5,0,0,normal,0
2024-01-03 15:45:33,159.16.220.19,POST,/about,500,189,18866,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,4,0,0,service_crash_error,1
2024-01-03 15:46:10,28.77.137.180,GET,/contact,200,14684,459,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 15:49:18,223.218.231.244,GET,/contact,200,15994,222,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 15:54:57,188.166.185.136,GET,/api/v1/products,200,39191,475,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,8,0,0,normal,0
2024-01-03 15:59:06,209.78.68.205,GET,/static/css/main.css,200,48060,495,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,4,0,0,normal,0
2024-01-03 15:59:27,8.183.232.14,GET,/products,304,16492,311,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,10,0,0,normal,0
2024-01-03 16:00:08,88.182.107.43,GET,/api/v1/orders,200,49238,115,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,2,0,0,normal,0
2024-01-03 16:03:25,89.31.243.123,GET,/favicon.ico,200,43859,184,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 16:04:05,12.70.85.131,GET,/api/v1/orders,200,29296,110,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,12,0,0,normal,0
2024-01-03 16:05:42,24.47.83.238,GET,/api/v1/users,200,46002,293,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,14,0,0,normal,0
2024-01-03 16:06:22,14.50.188.68,GET,/static/js/app.js,200,22829,337,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,5,0,0,normal,0
2024-01-03 16:06:39,177.74.135.214,GET,/login,200,37461,339,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0 Firefox/88.0,1,0,0,normal,0
2024-01-03 16:11:58,20.154.86.112,PUT,/robots.txt,200,37583,281,Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15,10,0,0,normal,0
2024-01-03 16:12:06,135.128.128.214,GET,/static/js/app.js,200,4971,336,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,11,0,0,normal,0
2024-01-03 16:13:25,150.106.188.10,GET,/images/banner.png,200,8378,414,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,5,0,0,normal,0
